21300,5.85518
21400,6.30881
21500,6.23559
21600,6.34966
21700,6.06497
21800,5.83793
21900,5.7955
22000,6.34967
22100,6.00326
22200,6.35999
22300,6.3483
22400,7.11363
22500,7.50391
22600,6.22679
22700,6.43697
22800,6.73158
22900,6.37669
23000,6.46669
23100,6.4358
23200,6.50853
23300,6.46415
23400,6.27442
23500,5.62422
23600,6.83768
23700,6.99958
23800,6.75178
23900,6.66651
24000,6.68193
24100,6.89618
24200,7.06097
24300,6.89906
24400,5.97481
24500,7.67859
24600,7.65882
24700,6.71897
24800,7.24951
24900,6.10545
25000,6.59948
25100,7.26918
25200,6.12709
25300,6.60778
25400,6.52258
25500,6.29032
25600,6.3149
25700,6.27614
25800,6.63301
25900,7.00475
26000,5.76106
26100,6.89016
26200,6.37089
26300,6.81756
26400,5.79773
26500,6.62867
26600,6.58401
26700,5.96326
26800,6.37354
26900,6.12099
27000,6.34482
27100,6.67543
27200,6.14658
27300,7.04424
27400,6.31604
27500,6.6884
27600,6.10811
27700,6.09474
27800,6.78917
27900,6.30652
28000,6.09046
28100,6.85592
28200,6.14362
28300,6.94862
28400,6.11269
28500,7.3472
28600,6.43097
28700,6.76923
28800,6.69707
28900,6.89706
29000,6.98797
29100,7.21649
29200,7.41327
29300,7.0649
29400,7.52877
29500,6.24481
29600,6.4424
29700,6.15999
29800,6.28738
29900,5.79099
30000,7.36468
30100,7.15769
30200,7.62255
30300,7.0444
30400,6.51986
30500,7.27287
30600,6.74556
30700,6.66192
30800,6.91622
30900,7.24873
31000,6.66174
31100,6.55545
31200,7.28174
31300,6.74067
31400,6.63598
31500,6.49756
31600,6.84692
31700,6.88562
31800,7.28638
31900,6.59665
32000,7.18882
32100,6.50856
32200,7.09799
32300,7.08914
32400,7.01294
32500,7.51764
32600,7.1132
32700,7.01268
32800,6.57422
32900,6.77322
33000,7.10796
33100,7.13862
33200,7.14827
33300,6.69975
33400,7.58499
33500,7.20749
33600,6.44501
33700,6.56908
33800,6.53042
33900,7.10398
34000,6.70767
34100,6.49637
34200,6.00381
34300,7.22603
34400,5.58939
34500,6.54092
34600,7.58371
34700,7.00231
34800,6.86717
34900,8.05798
35000,7.70187
35100,6.39435
35200,7.35993
35300,6.63605
35400,6.73544
35500,6.61375
35600,6.96085
35700,7.084
35800,7.10683
35900,7.17505
36000,7.28283
36100,7.80614
36200,6.85234
36300,7.88349
36400,7.64888
36500,6.65533
36600,7.09181
36700,7.0456
36800,6.93617
36900,6.33823
37000,6.55208
37100,6.52316
37200,7.544
37300,7.0273
37400,5.74269
37500,5.83887
37600,6.78556
37700,6.83877
37800,7.02056
37900,7.8288
38000,7.75065
38100,8.4875
38200,7.90313
38300,7.83354
38400,7.46812
38500,7.71836
38600,7.26795
38700,8.39875
38800,9.18737
38900,7.9127
39000,7.46923
39100,8.11617
39200,7.1754
39300,6.80165
39400,7.52525
39500,6.54071
39600,7.75864
39700,7.50587
39800,7.46398
39900,7.61391
40000,7.92201
40100,8.19492
40200,8.04759
40300,8.03568
40400,8.01703
40500,7.54461
40600,7.02186
40700,7.93056
40800,7.13575
40900,6.81856
41000,7.10645
41100,7.13023
41200,7.56962
41300,7.61773
41400,8.37033
41500,8.33838
41600,7.20652
41700,6.97431
41800,7.57511
41900,7.5169
42000,7.23127
42100,7.31518
42200,7.0555
42300,7.57318
42400,7.78999
42500,8.01572
42600,7.0148
42700,7.61838
42800,7.52259
42900,8.47385
43000,7.4873
43100,8.0637
43200,8.46696
43300,7.79959
43400,8.56606
43500,8.7899
43600,6.77602
43700,7.57621
43800,8.33104
43900,6.61179
44000,7.79547
44100,7.18715
44200,7.1532
44300,8.2137
44400,7.82786
44500,7.89719
44600,7.42803
44700,7.84165
44800,7.80954
44900,7.97117
45000,7.85301
45100,7.93983
45200,8.25541
45300,8.20125
45400,7.14549
45500,6.53859
45600,7.79371
45700,7.78641
45800,8.28571
45900,8.16842
46000,7.25906
46100,8.0491
46200,8.11333
46300,8.53667
46400,8.99052
46500,8.63826
46600,8.65192
46700,8.46273
46800,8.85273
46900,8.58731
47000,8.23904
47100,8.2565
47200,8.17799
47300,7.50704
47400,7.72576
47500,7.56268
47600,7.99066
47700,7.34605
47800,7.91894
47900,7.7973
48000,8.35721
48100,7.71289
48200,7.48345
48300,7.62771
48400,6.95846
48500,8.74989
48600,8.6828
48700,8.20969
48800,8.41805
48900,9.52594
49000,9.38199
49100,9.09399
49200,8.72407
49300,9.07323
49400,7.74729
49500,8.10424
49600,8.92195
49700,7.51304
49800,7.60913
49900,7.80297
50000,8.07436
50100,8.50171
50200,9.23424
50300,7.59072
50400,7.55618
50500,7.84964
50600,8.62968
50700,8.82985
50800,9.02653
50900,8.85976
51000,8.48463
51100,8.20609
51200,8.4688
51300,8.47912
51400,7.824
51500,7.76115
51600,7.49109
51700,7.0835
51800,7.09402
51900,6.86616
52000,6.70191
52100,7.54685
52200,7.60493
52300,7.04888
52400,7.78719
52500,8.01017
52600,9.27986
52700,9.66849
52800,9.55015
52900,9.38144
53000,9.3889
53100,9.3368
53200,8.02325
53300,7.9526
53400,7.96838
53500,8.14186
53600,9.56864
53700,8.58012
53800,9.93419
53900,9.54482
54000,9.3914
54100,7.71633
54200,7.82
54300,8.50382
54400,8.90786
54500,8.64233
54600,7.912
54700,7.12699
54800,8.04505
54900,9.45687
55000,9.39774
55100,10.2722
55200,9.03903
55300,8.86936
55400,10.0581
55500,9.7828
55600,9.2148
55700,9.68672
55800,9.61713
